filename,total_pages,new_start,new_end,new_pages,new_md_words,gt_words,coverage,jaccard,start_signals,end_signal,action,reason
WeWork_India_Management_Ltd_.pdf,632,48,72,24,18675,17749,1.052,0.983,"high_degree_of_risk,header_section_risk_factors,lose_all_or_part_investment",the_offer_bare,WROTE_NEW,certified_clean
Western_Carriers__India__Ltd_.pdf,424,31,72,41,30705,30207,1.016,0.952,"high_degree_of_risk,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Windlas_Biotech_Ltd_.pdf,346,21,56,35,34314,34135,1.005,0.999,"high_degree_of_risk,internal_risk_factors_header,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Xelpmoc_Design___Tech_Ltd_.pdf,415,17,45,28,21912,21863,1.002,0.989,"high_degree_of_risk,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Yatharth_Hospital___Trauma_Care_Services_Ltd_.pdf,451,28,76,48,35286,34876,1.012,0.983,"high_degree_of_risk,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Yatra_Online_Ltd_.pdf,640,36,87,51,38884,38216,1.017,0.936,"high_degree_of_risk,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Zaggle_Prepaid_Ocean_Services_Ltd_.pdf,363,34,71,37,28530,28131,1.014,0.969,"high_degree_of_risk,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Zinka_Logistics_Solutions_Ltd_.pdf,473,37,71,34,31475,30622,1.028,0.969,"high_degree_of_risk,carefully_consider_risks_described,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
Zomato_Ltd_.pdf,420,38,71,33,28132,28046,1.003,0.989,"high_degree_of_risk,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
eMudhra_Ltd_.pdf,450,38,82,44,34440,34290,1.004,0.994,"high_degree_of_risk,internal_risk_factors_header,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
ideaForge_Technology_Ltd_.pdf,459,32,64,32,25499,25291,1.008,0.979,"high_degree_of_risk,header_section_risk_factors,lose_all_or_part_investment",section_introduction,WROTE_NEW,certified_clean
