company,listing_date,year,first_day_return,issue_price,issue_price_log1p,total_issue_size_log1p,ofs_ratio,sub_total,sub_total_log1p,gmp_return,gmp_available,revenue_log1p,assets_log1p,borrowing_log1p,profit_margin,return_on_assets,debt_to_equity,negative_networth_flag,brokers_subscribe,brokers_avoid,broker_sentiment,any_avoid_flag,nifty_close,vix_close,nifty_7d_return,nifty_30d_return,regime_post_2024
TBO Tek Ltd.,2024-05-15,2024,0.5270108695652173,920.0,6.825460036255307,16.640254253239906,0.7420701643502379,48.14,3.894673367093033,0.32608695652173914,1,6.947514308755485,8.230856879688812,1.3686394258811698,0.1483127477009504,0.0410703107310771,0.0058458530356537185,0,10.0,0.0,10.0,0,22217.849609375,20.200000762939453,-0.0037955561315995,-0.0024537160455718,0
Go Digit General Insurance Ltd.,2024-05-23,2024,0.1240808823529411,272.0,5.60947179518496,18.381177535701102,0.569731406323526,5.7,1.9021075263969205,0.014705882352941176,1,4.881513213769878,8.194491701330067,5.303304908059076,0.9861652526179011,0.03564137626210307,0.08132263127505752,0,5.0,0.0,5.0,0,22597.80078125,21.469999313354492,0.0086570466797741,0.0102736400773426,0
Awfis Space Solutions Ltd.,2024-05-30,2024,0.0942558746736293,383.0,5.950642552587727,16.565319210973616,0.7861882097271049,60.05,4.111693200556713,0.2193211488250653,1,6.453136690713278,7.210264385677087,3.20761263258949,-0.029888431251873945,-0.014006285819929748,0.09595857437598608,0,3.0,0.0,3.0,0,22704.69921875,24.18000030517578,-0.0114487623854781,0.0044171764510916,0
Kronox Lab Sciences Ltd.,2024-06-10,2024,0.1716911764705881,136.0,4.919980925828125,16.074143867922338,1.0,82.62,4.426282725928419,0.20588235294117646,1,4.240463070352095,4.2189192968037315,,0.22603740502630043,0.2310334528076464,,0,4.0,0.0,4.0,0,23290.150390625,16.8799991607666,0.0011283576510918,0.0559936529988411,0
Le Travenues Technology Ltd.,2024-06-18,2024,0.7418279569892474,93.0,4.543294782270004,18.19228467227332,0.8378602759941176,54.4,4.014579593753238,0.3279569892473118,1,6.210800860079238,6.521666236617473,3.7923381624821664,0.13218668276000803,0.09681601862356527,0.09919245990895156,0,8.0,0.0,8.0,0,23465.599609375,12.81999969482422,0.0086288973868588,0.0444892534698329,0
Akme Fintrade (India) Ltd.,2024-06-26,2024,0.0995833333333332,120.0,4.795790545596741,16.213405921671733,0.0,39.44,3.6998193941522706,0.13333333333333333,1,3.9972828493789696,6.037775449971233,5.279083577432737,0.22918615528531336,0.029309024787060965,0.899451638173356,0,0.0,1.0,-1.0,1,23721.30078125,14.3100004196167,0.008730259451012,0.0343989233324027,0
DEE Development Engineers Ltd.,2024-06-26,2024,0.6502463054187192,203.0,5.318119993844216,16.840653030485882,0.2224602511305321,72.53,4.297693486208131,0.4433497536945813,1,6.325898994560764,7.066475502523765,6.011610252800939,0.02570537410819919,0.012245839062006303,0.9508395805600317,0,7.0,0.0,7.0,0,23721.30078125,14.3100004196167,0.008730259451012,0.0343989233324027,0
Stanley Lifestyles Ltd.,2024-06-28,2024,0.2845528455284553,369.0,5.91350300563827,16.493342690890234,0.6275774885340359,68.33,4.238877712954399,0.46883468834688347,1,5.778549753229196,6.367397852610108,3.462606009790799,0.05802227807254336,0.03215599958730268,0.1302643227519919,0,9.0,0.0,9.0,0,24044.5,14.149999618530272,0.0231223389397587,0.059009844981499,0
Allied Blenders & Distillers Ltd.,2024-07-02,2024,0.1311387900355872,281.0,5.641907070938114,17.793135518883187,0.33327527011151264,17.61,2.9236990706541595,0.2099644128113879,1,8.685412443162367,7.916585081955739,6.683498608380455,0.000715133440856943,0.0015430128511448574,1.9501295020280507,0,3.0,2.0,1.0,1,24141.94921875,13.829999923706056,0.0177329414343286,0.0715135373454864,0
Vraj Iron & Steel Ltd.,2024-07-03,2024,0.2171497584541062,207.0,5.337538079701318,15.927040466827188,0.0,88.33,4.492337377713747,0.24154589371980675,1,5.72296399407213,5.537531098039741,3.9180050771056933,0.1462550441258489,0.1761707172495554,0.2629333333333333,0,6.0,0.0,6.0,0,24123.849609375,13.640000343322754,0.0106854479394437,0.0369649630676955,0
Bansal Wire Industries Ltd.,2024-07-10,2024,0.368359375,256.0,5.54907608489522,17.186302442039526,0.0,44.08,3.8084386891715756,0.2734375,1,7.812738319205622,7.142835306268715,6.5252349153690705,0.03189134279551093,0.06234127894557796,1.6126618841300282,0,0.0,0.0,0.0,0,24433.19921875,14.279999732971191,0.0060403606427439,0.0504746525862163,0
Emcure Pharmaceuticals Ltd.,2024-07-10,2024,0.3480654761904761,1008.0,6.9167150203536085,16.7794977977131,0.5898734301347041,48.13,3.894469846180557,0.2976190476190476,1,8.81228375311581,8.96279654033836,7.646325055049905,0.07856457848118609,0.06758508664951782,0.7085845516007967,0,15.0,0.0,15.0,0,24433.19921875,14.279999732971191,0.0060403606427439,0.0504746525862163,0
Sanstar Ltd.,2024-07-26,2024,0.2114736842105263,95.0,4.564348191467836,17.798923578101068,0.22160148975791433,57.94,4.076519977309548,0.2631578947368421,1,6.987194727808562,6.2701752468706475,4.857017805430656,0.061728052658827005,0.1265614041738537,0.5911722476957992,0,22.0,0.0,22.0,0,24406.099609375,12.619999885559082,-0.0050874928870403,0.0225105078822004,0
Akums Drugs & Pharmaceuticals Ltd.,2024-08-06,2024,0.1728276877761414,679.0,6.522092798170152,17.124890267245146,0.6332338661048358,35.54,3.5984075509498608,0.06332842415316642,1,8.345980106452402,8.165468830238769,6.199616280602955,0.00018755000344237348,0.00022466350241868746,0.6928259337561663,0,3.0,0.0,3.0,0,24055.599609375,20.3700008392334,-0.0322521410884534,-0.0110282707839391,0
Ceigall India Ltd.,2024-08-08,2024,-0.0372817955112219,401.0,5.996452088619021,17.257328377835577,0.4536863286458925,10.14,2.410542234499138,0.043640897755610975,1,8.02851711198351,7.86064405705401,7.502197524069605,0.09944263075673719,0.11762640855801466,1.9980141437098002,0,8.0,0.0,8.0,0,24297.5,16.170000076293945,-0.0285235788989191,-0.0055538866414949,0
Ola Electric Mobility Ltd.,2024-08-09,2024,0.1997368421052632,76.0,4.343805421853684,20.51093811435876,0.10503528687185343,2.85,1.3480731482996928,-0.039473684210526314,1,8.564891330972348,8.95369303469461,7.779136507174343,-0.30217783940174736,-0.20482430795523446,1.1831638059960186,0,2.0,0.0,2.0,0,24117.0,16.600000381469727,-0.0243023921212832,-0.0085284240923363,0
Brainbees Solutions Ltd.,2024-08-13,2024,0.4586021505376344,465.0,6.144185634125646,18.317478264724645,0.6026949978464302,7.17,2.1004689088719113,0.1870967741935484,1,8.791194102112138,8.924174482870642,6.139280921802201,-0.04889826435571887,-0.04280875268628218,0.14593438755621718,0,7.0,0.0,7.0,0,24347.0,15.869999885559082,0.0147733028464401,-0.006332113228901,0
Unicommerce eSolutions Ltd.,2024-08-13,2024,0.9449074074074076,108.0,4.6913478822291435,17.05843539323343,1.0,93.66,4.5502915244781015,0.6388888888888888,1,4.7043818360590395,4.7014798661255,,0.11952846568582655,0.11987902117129502,,0,6.0,0.0,6.0,0,24347.0,15.869999885559082,0.0147733028464401,-0.006332113228901,0
Saraswati Saree Depot Ltd.,2024-08-20,2024,0.3121874999999999,160.0,5.081404364984463,16.118175747750485,0.35007199424046076,108.44,4.69537645387424,0.25,1,6.419310654997713,5.332428896176805,3.7952644448179504,0.04820594861079369,0.14339127901330484,0.6700046217840087,0,4.0,0.0,4.0,0,24572.650390625,14.31999969482422,0.0179647206025518,0.0017019350833105,0
Interarch Building Products Ltd.,2024-08-26,2024,0.3283888888888888,900.0,6.803505257608338,15.713455702312427,0.6665943263727283,65.75,4.200954297280359,0.37333333333333335,1,7.175734519158049,6.628054603605277,1.4724720573609429,0.06603282503521343,0.11425014238222012,0.012792689891490577,0,9.0,0.0,9.0,0,24823.150390625,13.550000190734863,0.0101942605302182,-0.0004710807165743,0
Orient Technologies Ltd.,2024-08-28,2024,0.4779126213592232,206.0,5.332718793265369,16.15974063473,0.441236759779773,106.39,4.676467067870125,0.46116504854368934,1,6.409944592293641,5.7434518051144074,1.7613002617433464,0.0683024091223676,0.13321977244970112,0.027494153214306087,0,10.0,0.0,10.0,0,25017.75,13.630000114440918,0.009993895449279,0.0073139661010391,0
Premier Energies Ltd.,2024-09-03,2024,0.8658888888888888,450.0,6.111467339502679,17.957202990782044,0.5436406757676143,52.82,3.9856451452987596,1.0822222222222222,1,7.420453149000801,8.225904623370345,7.091043035521417,0.11874471922770391,0.0530477847677687,44.51632047477745,0,12.0,0.0,12.0,0,25278.69921875,14.0600004196167,0.0104305630502343,0.0226962871841423,0
ECOS (India) Mobility & Hospitality Ltd.,2024-09-04,2024,0.325748502994012,334.0,5.814130531825066,16.705882371415992,1.0,44.98,3.8282065193350356,0.3772455089820359,1,6.34424943457859,5.695951895541013,3.1232455938529506,0.11004734165185406,0.21078001752848377,0.12242827349078406,0,11.0,0.0,11.0,0,25279.849609375,13.84000015258789,0.0090809845602212,0.0508925164984406,0
Baazar Style Retail Ltd.,2024-09-06,2024,0.0273778920308482,389.0,5.966146739123692,16.88164108832181,0.8226180636139913,28.83,3.395514598526657,0.08483290488431877,1,6.891453117899153,7.062165925015253,5.188669897243506,0.022323290904836035,0.018816950693414068,0.838492660895747,0,6.0,1.0,5.0,1,25145.099609375,14.210000038146973,-0.0035980797136024,0.0348842312737936,0
Gala Precision Engineering Ltd.,2024-09-09,2024,0.4878071833648392,529.0,6.272877006546167,14.970634551401092,0.19405144127297747,145.78,4.9889348671169165,0.46313799621928164,1,5.3248619217701485,5.245391160738632,4.025887261577193,0.1092572658772874,0.11834225449149398,0.5268549545236956,0,10.0,0.0,10.0,0,24852.150390625,15.220000267028809,-0.0168738440389612,0.0198892127064737,0
Shree Tirupati Balajee Agro Trading Co.Ltd.,2024-09-12,2024,0.1751807228915663,83.0,4.430816798843313,16.833004372223456,0.27837573385518594,86.7,4.473921899378137,0.3253012048192771,1,6.3168397242053835,6.249859405434827,5.499992103246593,0.06524727759487717,0.06977598947653499,1.4080429883862022,0,3.0,0.0,3.0,0,24918.44921875,13.630000114440918,-0.0090137002495904,0.032290037646547,0
Tolins Tyres Ltd.,2024-09-16,2024,0.054424778761062,226.0,5.424950017481403,16.135640044087488,0.13043462453685967,17.83,2.935451342669061,0.13274336283185842,1,4.793142414290861,4.4405313640464446,3.871825815676733,0.04169451871657754,0.0595323311858745,5.700606060606061,0,2.0,0.0,2.0,0,25356.5,12.550000190734863,0.0168468424790347,0.0332237729852498,0
Kross Ltd.,2024-09-16,2024,0.08125,240.0,5.484796933490655,16.85206481003852,0.5,12.74,2.620311286794203,0.10208333333333333,1,6.433679369246179,5.8664680569332965,4.778282803696737,0.07221703729926303,0.1275,0.8030788093454124,0,0.0,0.0,0.0,0,25356.5,12.550000190734863,0.0168468424790347,0.0332237729852498,0
Bajaj Housing Finance Ltd.,2024-09-16,2024,1.3570000000000002,70.0,4.2626798770413155,20.658346290694656,0.45731707311867936,49.63,3.924544285981818,1.0285714285714285,1,7.700625615102497,11.391207786248147,11.202971334686936,0.2185011296084175,0.005450828749374709,4.982847041863707,0,3.0,0.0,3.0,0,25356.5,12.550000190734863,0.0168468424790347,0.0332237729852498,0
P N Gadgil Jewellers Ltd.,2024-09-17,2024,0.6516666666666666,480.0,6.175867270105761,16.9473750203883,0.22727271933884274,44.13,3.80954721383891,0.6322916666666667,1,8.71933371524216,7.290279239788734,5.985194934094387,0.025222663463581246,0.10535297410203552,0.7419813615779034,0,3.0,0.0,3.0,0,25383.75,12.460000038146973,0.0136835201317084,0.0343341528804975,0
Northern Arc Capital Ltd.,2024-09-24,2024,0.2304182509505704,263.0,5.575949103146316,17.20320542289129,0.355849921307931,80.97,4.406353326664939,0.49809885931558934,1,7.553302336992149,9.368084017934601,9.110383010731757,0.1666762852630861,0.027135225997338495,3.909417331000065,0,12.0,0.0,12.0,0,25939.05078125,13.789999961853027,0.0204771705703988,0.0449540196576516,0
Arkade Developers Ltd.,2024-09-24,2024,0.2957031249999999,128.0,4.859812404361672,17.282420833418417,0.0,80.78,4.404032714936497,0.4921875,1,6.456314292883622,6.3561250216563,4.254335298531042,0.19318557203756428,0.2135788942800995,0.21462585034013607,0,10.0,0.0,10.0,0,25939.05078125,13.789999961853027,0.0204771705703988,0.0449540196576516,0
Western Carriers (India) Ltd.,2024-09-24,2024,-0.0729651162790698,172.0,5.153291594497779,17.170866912474295,0.18844344077761813,22.51,3.157425862551978,0.09302325581395349,1,7.433908827597068,6.626730994194423,5.58724865840025,0.04750474456222914,0.10656357342740812,0.6677377246711517,0,2.0,0.0,2.0,0,25939.05078125,13.789999961853027,0.0204771705703988,0.0449540196576516,0
Manba Finance Ltd.,2024-09-30,2024,0.3120833333333332,120.0,4.795790545596741,16.346823660120922,0.0,154.7,5.0479310788399525,0.275,1,5.2607712504740665,6.882181027862707,6.6244237292676145,0.16396180138809166,0.032267008985879336,3.749912766063506,0,9.0,0.0,9.0,0,26178.94921875,11.960000038146973,0.0092485434229308,0.0373693354914072,0
KRN Heat Exchanger & Refrigeration Ltd.,2024-10-03,2024,1.1747727272727273,220.0,5.3981627015177525,16.559120998802676,0.0,151.95,5.030111070596912,1.0681818181818181,1,5.525014596061544,5.009034012729282,3.6280673147171787,0.12929689063187805,0.21719548265662816,0.6150747020312238,0,4.0,0.0,4.0,0,25796.900390625,11.989999771118164,-0.0159883116691542,0.0204530797943612,0
Diffusion Engineers Ltd.,2024-10-04,2024,0.1747023809523809,168.0,5.1298987149230735,16.056752127043683,0.0,59.88,4.1089047135534305,0.34523809523809523,1,5.657947938312402,5.622536265287162,3.56784112573688,0.10785824345146379,0.11176022352044705,0.18059779758783429,0,5.0,0.0,5.0,0,25250.099609375,13.170000076293944,-0.0354807827317123,0.0020398033318622,0
Garuda Construction & Engineering Ltd.,2024-10-15,2024,0.1245263157894736,95.0,4.564348191467836,17.140546614632086,0.34172661870503596,5.6,1.8870696490323797,0.0,1,2.5556757206762075,5.463153609000972,0.13976194237515868,0.2946127946127946,0.01490376426503151,0.0012243898457268794,0,4.0,2.0,2.0,1,25127.94921875,13.0,0.0045895389557977,-0.0090134987577149,0
Hyundai Motor India Ltd.,2024-10-22,2024,-0.0712244897959183,1960.0,7.581209826196346,18.772707810222762,1.0,1.93,1.0750024230289759,0.03163265306122449,1,9.773890125995688,10.141371528024841,6.6321862136141565,0.084793470848669,0.05871643311218183,0.06240497962335096,0,14.0,0.0,14.0,0,24781.099609375,13.760000228881836,-0.011024709488694,-0.0391551935839895,0
Deepak Builders & Engineers India Ltd.,2024-10-28,2024,-0.2024630541871921,203.0,5.318119993844216,16.365736751936925,0.1647150663544106,28.91,3.398192872641857,0.15763546798029557,1,4.676001366748682,6.464744054800002,5.038055889672248,0.1336279857062253,0.022165028856652627,0.9830562865027918,0,1.0,0.0,1.0,0,24180.80078125,14.630000114440918,-0.0242240593673211,-0.0763265332310923,0
Waaree Energies Ltd.,2024-10-28,2024,0.5547571523619429,1503.0,7.315883504509785,17.174221226898066,0.1669443565764512,55.98,4.0427003290697625,0.8616101131071191,1,8.159777973542356,9.391868280581381,5.56926011499552,0.11472624777986563,0.0334568304880612,0.058420604198393906,0,14.0,0.0,14.0,0,24180.80078125,14.630000114440918,-0.0242240593673211,-0.0763265332310923,0
Godavari Biorefineries Ltd.,2024-10-30,2024,-0.0259943181818181,352.0,5.8664680569332965,16.572981708376116,0.41415032306283966,1.61,0.9593502213346021,0.014204545454545454,1,6.265814389025023,7.349629458974465,6.557843129994222,-0.04970776933767396,-0.016795101053633688,3.0095364351693465,0,0.0,0.0,0.0,0,24466.849609375,14.520000457763672,0.0012829534642221,-0.0520711259156627,0
Afcons Infrastructure Ltd.,2024-11-04,2024,0.0249460043196544,463.0,6.139884552226255,18.580476659410223,0.7694790631517914,2.2,1.1631508098056809,0.032397408207343416,1,8.07541777082704,9.751825939078094,8.12151008316269,0.028501899815464284,0.005329778208137761,0.9188613557239401,0,11.0,0.0,11.0,0,24304.349609375,15.899999618530272,-0.0014298272820321,-0.0283934186871338,0
Sagility India Ltd.,2024-11-12,2024,-0.0213333333333333,30.0,3.4339872044851463,20.369727772139523,1.0,2.2,1.1631508098056809,0.01,1,7.129906337938707,9.248503795626618,6.851089684863069,0.017864012310059626,0.0021457430248911966,0.12406547706672835,0,7.0,2.0,5.0,1,24141.30078125,14.270000457763672,-0.0029735722795693,-0.0329651088556636,0
ACME Solar Holdings Ltd.,2024-11-13,2024,-0.1228373702422145,289.0,5.66988092298052,18.424213695722198,0.17412422129722707,2.04,1.1118575154181303,-0.01384083044982699,1,5.8319118023667285,9.545822118223722,9.14001554239819,0.004088115055439546,9.939121095677269e-05,4.79883323378576,0,6.0,0.0,6.0,0,23883.44921875,14.59000015258789,-0.0245303184455059,-0.0495265247938091,0
Swiggy Ltd.,2024-11-13,2024,0.169102564102564,390.0,5.968707559985366,19.487005443323778,0.6027776079180461,2.42,1.2296405510745139,0.0,1,8.105038759586751,9.24399175902997,5.551446813352503,-0.1845890317844422,-0.059084790605381944,0.034467474100032376,0,3.0,0.0,3.0,0,23883.44921875,14.59000015258789,-0.0245303184455059,-0.0495265247938091,0
Niva Bupa Health Insurance Co.Ltd.,2024-11-14,2024,0.0,74.0,4.31748811353631,19.510243196100557,0.6363636351404959,1.5,0.9162907318741551,0.013513513513513514,1,7.026337994809085,8.78616022493315,5.5254529391317835,-0.01673037603342519,-0.002876769702509607,0.12304542344852026,0,5.0,0.0,5.0,0,23559.05078125,15.4399995803833,-0.0264593403732199,-0.0597947848229097,0
Zinka Logistics Solutions Ltd.,2024-11-22,2024,-0.0468864468864469,273.0,5.6131281063880705,17.52503488262716,0.5065780726861585,1.34,0.8501509293696101,0.0,1,4.598447640227264,6.4463704013620164,5.087658061722327,0.3292992982812977,0.05144500405141324,0.46672270856281517,0,6.0,1.0,5.0,1,23349.900390625,15.989999771118164,-0.0077678648941109,-0.0444271494086472,0
NTPC Green Energy Ltd.,2024-11-27,2024,0.1305555555555555,108.0,4.6913478822291435,20.6467407443709,0.0,1.91,1.068153081183401,0.009259259259259259,1,7.033277181103788,10.386200697630208,9.744403892209352,0.1547574906863005,0.005409108160563806,2.082931380187027,0,22.0,0.0,22.0,0,24194.5,15.3100004196167,0.0287433297191572,-0.0059431158566946,0
Enviro Infra Engineers Ltd.,2024-11-29,2024,0.3986486486486486,148.0,5.003946305945459,17.59851769755707,0.11986893601529079,62.85,4.156536582478548,0.38513513513513514,1,5.339747176311176,6.701800648088608,5.725511350119767,0.14836595006266268,0.03786583340509553,0.9460990712074303,0,2.0,0.0,2.0,0,23914.150390625,15.210000038146973,0.000288631717366,-0.0175301694722132,0
Suraksha Diagnostic Ltd.,2024-12-06,2024,-0.0522675736961451,441.0,6.091309882077698,16.769865005468947,1.0,1.17,0.7747271675523681,0.02947845804988662,1,4.140750935036256,5.753207357983724,2.1482677326096886,0.12400970088924818,0.02441120305537874,0.040470462443197006,0,0.0,2.0,-2.0,1,24708.400390625,14.529999732971191,0.0239235173943634,0.0091630919809563,0
One Mobikwik Systems Ltd.,2024-12-18,2024,0.900716845878136,279.0,5.634789603169249,16.83602290369857,0.0,69.61,4.257171777528256,0.5734767025089605,1,5.84883474635534,6.8124550991278126,5.334359957894966,-0.019142353179307754,-0.007289946041184892,1.3005988023952095,0,11.0,0.0,11.0,0,24336.0,14.489999771118164,-0.0124098390358988,0.0376143392270675,0
Sai Life Sciences Ltd.,2024-12-18,2024,0.3939890710382512,549.0,6.309918278226516,17.83047137868027,0.6877690659570359,7.5,2.1400661634962708,0.13114754098360656,1,6.542976156145389,7.8151182769725756,6.640516151655129,0.04039806735415014,0.011309038348177876,0.7317444364680545,0,2.0,0.0,2.0,0,24336.0,14.489999771118164,-0.0124098390358988,0.0376143392270675,0
Vishal Mega Mart Ltd.,2024-12-18,2024,0.4352564102564103,78.0,4.3694478524670215,20.7485836452807,1.0,20.42,3.064325065019603,0.28205128205128205,1,8.528018386988393,9.164584350137979,,0.050290694222922296,0.026606642761797576,,0,6.0,0.0,6.0,0,24336.0,14.489999771118164,-0.0124098390358988,0.0376143392270675,0
Inventurus Knowledge Solutions Ltd.,2024-12-19,2024,0.4749811888638073,1329.0,7.1929342212158,16.749128622692762,1.0,29.46,3.4164143474670157,0.31677953348382243,1,7.166736905699002,7.934341529331592,6.720979818267274,0.16111415793173237,0.07474592549058957,0.6017166384675153,0,4.0,0.0,4.0,0,24198.849609375,14.369999885559082,-0.014251248355668,0.0289282738854518,0
International Gemmological Institute (India) Ltd.,2024-12-20,2024,0.1274580335731414,417.0,6.035481432524756,18.433832815047744,0.6508557858115459,19.89,3.0392705755684744,0.381294964028777,1,6.430509488479342,6.654925417297567,,0.526336179760771,0.4203971119133574,,0,2.0,0.0,2.0,0,23951.69921875,14.510000228881836,-0.0329696239444161,0.0184195088441014,0
Mamata Machinery Ltd.,2024-12-27,2024,1.5923868312757203,243.0,5.497168225293202,15.814601354948708,1.0,136.48,4.923478451981633,1.0699588477366255,1,3.4075107437187473,5.488317699268992,1.6752256529721035,0.0075368276807125725,0.0009134315964293129,0.03267580183707273,0,3.0,0.0,3.0,0,23750.19921875,14.039999961853027,0.0068976881293057,-0.0216149670413329,0
DAM Capital Advisors Ltd.,2024-12-27,2024,0.4666077738515901,283.0,5.648974238161206,17.206351193197637,1.0,57.65,4.0715875750994845,0.5053003533568905,1,5.209486152841421,5.373795827723942,1.780024213009634,0.3874725274725275,0.3284889137320663,0.030317938626160747,0,12.0,0.0,12.0,0,23750.19921875,14.039999961853027,0.0068976881293057,-0.0216149670413329,0
Sanathan Textiles Ltd.,2024-12-27,2024,0.2118380062305296,321.0,5.7745515455444085,16.656572841873,0.2727272674214875,26.15,3.3013770463799443,0.27102803738317754,1,6.670462092063485,7.836184045948411,6.4706911387782,0.06355996750279273,0.019794191015722287,0.48708517740887874,0,4.0,0.0,4.0,0,23750.19921875,14.039999961853027,0.0068976881293057,-0.0216149670413329,0
Concord Enviro Systems Ltd.,2024-12-27,2024,0.181811697574893,701.0,6.553933404025811,15.7808481939314,0.650228285935297,7.84,2.179286876649552,0.19686162624821682,1,5.342429941166357,6.463169852680949,5.127113775487929,0.002499759638496298,0.0008123857582527457,0.5240061305558162,0,2.0,0.0,2.0,0,23750.19921875,14.039999961853027,0.0068976881293057,-0.0216149670413329,0
Transrail Lighting Ltd.,2024-12-27,2024,0.2807870370370369,432.0,6.07073772800249,16.781775863559822,0.5231919777779357,58.2,4.0809215418899605,0.3819444444444444,1,6.835936991191665,8.484085117956885,6.404285865169406,0.05565236097665913,0.010698548644898753,0.5290229255249199,0,4.0,0.0,4.0,0,23750.19921875,14.039999961853027,0.0068976881293057,-0.0216149670413329,0
Senores Pharmaceuticals Ltd.,2024-12-30,2024,0.4265984654731456,391.0,5.971261839790462,16.51604753871218,0.1410558216323611,54.02,4.007696755496428,0.7263427109974424,1,5.216836124680153,6.520738940942433,5.493184892510509,0.1305699481865285,0.03530556866446437,0.7585720554127751,0,7.0,0.0,7.0,0,23813.400390625,13.239999771118164,0.0025238933227296,-0.0131655508407322,0
Carraro India Ltd.,2024-12-30,2024,-0.0961647727272728,704.0,6.558197802812269,16.692216135336626,1.0,1.12,0.7514160886839212,0.0,1,6.8284306467640326,6.997970684253441,5.282086353437619,0.05389383791750655,0.04548156684134953,0.46676521075720007,0,4.0,0.0,4.0,0,23813.400390625,13.239999771118164,0.0025238933227296,-0.0131655508407322,0
Ventive Hospitality Ltd.,2024-12-30,2024,0.0957231726283047,643.0,6.467698726104354,17.0297267033688,0.0,6.12,1.9629077254238845,0.12441679626749612,1,6.7763929607853095,,,-0.15735814590706704,,,0,1.0,1.0,0.0,1,23813.400390625,13.239999771118164,0.0025238933227296,-0.0131655508407322,0
Unimech Aerospace & Manufacturing Ltd.,2024-12-31,2024,0.7492993630573249,785.0,6.666956792429207,15.667020070598102,0.5,128.02,4.859967431104096,0.7961783439490446,1,4.856551278713541,6.23493999739411,4.326910252115215,0.3031823169775827,0.07595185265183498,0.19151499615483206,0,16.0,0.0,16.0,0,23644.900390625,13.970000267028809,-0.0034874923828402,-0.0201482413408591,0
Indo Farm Equipment Ltd.,2025-01-07,2025,0.2683720930232557,215.0,5.375278407684165,16.308716093211594,0.2892561983471074,159.23,5.076610283019789,0.35348837209302325,1,4.337813479997556,6.469668833856451,5.506793880818843,0.032433148001059044,0.0038027535039657293,0.7169028487947408,0,6.0,1.0,5.0,1,23616.05078125,15.649999618530272,-0.0012159121265592,-0.0430244983907443,1
Standard Glass Lining Technology Ltd.,2025-01-13,2025,0.1662857142857143,140.0,4.948759890378168,17.192735141240977,0.487868754555194,129.83,4.873898770522785,0.35714285714285715,1,5.74652262833236,6.630049939675245,5.163642463221435,0.11621275232297341,0.04794321366256015,0.388119696292988,0,16.0,0.0,16.0,0,23431.5,14.920000076293944,-0.0078146334863288,-0.0539722443237599,1
Quadrant Future Tek Ltd.,2025-01-14,2025,0.5474137931034483,290.0,5.673323267171493,16.118095750958314,0.0,108.05,4.691806492647638,0.41379310344827586,1,4.191773707553646,5.015025642397549,4.595220855134423,-0.1859072766349401,-0.08091674462114125,2.8674663545933297,0,10.0,1.0,9.0,1,23085.94921875,16.0,-0.0262339204074327,-0.0679235760805023,1
Laxmi Dental Ltd.,2025-01-20,2025,0.2865654205607476,428.0,6.061456918928017,16.60727468878087,0.8023086903883232,63.1,4.160444363926624,0.338785046728972,1,4.778282803696737,5.070286893660432,3.73552446193698,0.19287531806615774,0.14372392870686385,0.6097779102697868,0,2.0,0.0,2.0,0,23203.19921875,15.75,0.0050788468296885,-0.0162925609432962,1
Stallion India Fluorochemicals Ltd.,2025-01-23,2025,0.3998888888888888,90.0,4.51085950651685,16.91386245937257,0.19415094608660935,131.49,4.886507170880032,0.3888888888888889,1,4.95955250386694,5.466751268056719,4.4073288175361,0.11707765138133258,0.07030421316135602,0.6024678510369434,0,1.0,0.0,1.0,0,23155.349609375,16.770000457763672,-0.006711243517525,-0.024119572390367,1
Denta Water & Infra Solutions Ltd.,2025-01-29,2025,0.1784013605442176,294.0,5.68697535633982,15.830413711839864,0.0,154.4,5.046002437933547,0.24829931972789115,1,4.600258141627071,5.39974515917815,0.5364933705145685,0.2456603390518729,0.10982527796687089,0.0037673776928791253,0,9.0,0.0,9.0,0,22957.25,18.200000762939453,-0.0085552415626147,-0.0290823974415069,1
Dr.Agarwal's Health Care Ltd.,2025-02-04,2025,-0.0011194029850745,402.0,5.998936561946683,18.13705670652742,0.9009004850543065,1.39,0.8712933659434192,-0.009950248756218905,1,6.732139190203186,8.129885239912529,5.92607232834093,0.047211017495286056,0.011657889851211614,0.24867735430932938,0,1.0,1.0,0.0,1,23361.05078125,14.350000381469728,0.0175892487667294,-0.0268154935481519,1
Ajax Engineering Ltd.,2025-02-17,2025,-0.0531001589825118,629.0,6.4457198193855785,16.820224723288618,1.0,4.84,1.7647307968401356,-0.0047694753577106515,1,6.6785433522663205,7.207682077850355,,0.1272035861791075,0.07489842522020226,,0,6.0,0.0,6.0,0,22929.25,15.020000457763672,-0.0193463927589294,-0.0118065278915774,1
Hexaware Technologies Ltd.,2025-02-19,2025,0.0788841807909604,708.0,6.5638555265321274,18.632685035437373,1.0,2.25,1.1786549963416462,0.0,1,9.090689342705584,9.058959186888863,,0.0961865791935793,0.09928789183402759,,0,6.0,0.0,6.0,0,22945.30078125,15.670000076293944,-0.004337085462297,-0.0171108801229398,1
